tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
1716,2,1716,Corynebacterium,"",bacteria,false,981589752.0,99,99,549088.0,274544,11540,119965,98.1713,1837.73,10^-120.539,71.2698,86.2594,,,99,501378.0,250689,10965,116610,99.1548,151.262,10^-71.9862,23.7943,34.1436,,,"[38289, 1717, 1727, 1718, 161879, 43771, 575200, 89154, 258224, 1719, 38304, 169292, 65058, 1979527, 1715157, 38303, 1581066, 43770, 99807, 1737425, 1581065, 1581056, 152794, 108486, 1032851, 36808, 146827, 161896, 2506452, 2014537, 1404244, 160386, 1725, 43765, 1408191, 2719119, 1203563, 43768, 1652495, 38290, 38284, 2684406, 2079482, 92706, 2055947, 1739548, 1705, 2026255, 168810, 2594913, 1724, 2783663, 349751, 1715039, 302449, 225326, 2211360, 43769, 2487892, 2675219, 1721, 136857, 42817, 1610489, 1448266, 38305, 1816684, 185761, 61592, 35756, 2675216, 53374, 1121358, 2675218, 2071994, 571915, 39791, 1739379, 1859290, 1697, 161899, 35755, 2079234, 1576874, 1603887, 1223514, 1231000, 1072256, 161890, 35757, 227319, 2022659, 1715135, 161895, 1471400, 28028, 1050174, 38288, 1904962, 1906333, 1739285, 1203624, 1544416, 441501, 441500, 598660, 2765363, 2754725, 2080757, 1720, 541095, 134034, 2709395, 1203559, 163202, 1544413, 1581089, 2684405, 191493, 1739311, 37637, 1581050, 29321, 1739400, 2768834, 1862358, 234828, 38301, 161889, 38302, 2488819, 556548, 2709393, 2654674, 2044578, 1906332, 1739514, 1581137, 1581134, 1581121, 2735136, 2652250, 38286, 489915, 679663, 2762214, 156978, 1230998, 487732, 1190508, 2014528, 43990, 2651047, 2320431, 2054421, 2044577, 1972128, 1739534, 1739497, 1739291, 1739264, 1715136, 1715093, 1581138, 1581098, 1203557, 702967, 373068, 2499164, 2754726, 401472, 1739512, 57171, 1720192, 2765364, 187491, 191610, 2080750, 699041, 1384076, 1906334, 131081, 203263, 1852390, 156976, 1581119, 1715096, 1686286, 2709394, 2709392, 1739494, 2099401, 1581069, 1852380, 1414719, 1581117]",4
38289,1,1716,Corynebacterium jeikeium,"",bacteria,false,981589752.0,99,99,50386.0,25193,18,25129,85.2985,16949.2,10^-228.205,1.18404,1.77306,,,99,49766.0,24883,27,24288,99.7158,751.049,10^-298.537,0.727674,1.94829,,,,0
1717,1,1716,Corynebacterium diphtheriae,"",bacteria,false,948423168.0,99,99,49938.0,24969,1315,8079,99.7005,172.769,10^-94.5242,0.703189,1.63997,,,99,46830.0,23415,1275,7914,98.9976,52.3473,10^-26.3511,0.965132,1.4927,,,,1
1727,1,1716,Corynebacterium variabile,"",bacteria,false,934956594.0,99,99,49822.0,24911,958,6008,99.488,172.384,10^-82.1729,1.68624,2.59664,,,99,45572.0,22786,949,5992,98.9456,51.4436,10^-25.781,0.11477,0.240225,,,,0
1718,1,1716,Corynebacterium glutamicum,"",bacteria,false,922176090.0,99,99,50016.0,25008,1325,11324,99.828,235.672,10^-120.239,0.356299,0.619865,,,99,44074.0,22037,1225,10572,99.3247,71.0316,10^-39.5024,0.35267,0.604891,,,,0
161879,1,1716,Corynebacterium kroppenstedtii,"",bacteria,false,914942952.0,99,99,49756.0,24878,1279,7288,99.8138,159.049,10^-88.6733,0.706409,1.75521,,,99,43596.0,21798,1212,6926,99.276,50.1666,10^-24.2915,0.457157,1.35456,,,,0
43771,1,1716,Corynebacterium urealyticum,"",bacteria,false,908944740.0,99,99,49966.0,24983,1391,8793,99.6024,179.476,10^-97.5525,1.22388,1.67118,,,99,42774.0,21387,1265,8106,99.1522,55.6512,10^-28.2031,0.506384,0.930618,,,,0
575200,1,1716,Corynebacterium maris,"",bacteria,false,907788222.0,99,99,49874.0,24937,1120,6485,99.6826,160.727,10^-83.8621,1.4363,2.11292,,,99,42748.0,21374,1046,5927,99.3916,47.4874,10^-22.0188,0.375583,0.607374,,,,0
89154,1,1716,Corynebacterium terpenotabidum,"",bacteria,false,892851498.0,99,99,49788.0,24894,1228,7255,99.4683,162.254,10^-86.1553,1.06825,1.54768,,,99,41310.0,20655,1110,6569,99.1344,51.4909,10^-24.6521,0.213847,0.33419,,,,0
258224,1,1716,Corynebacterium resistens,"",bacteria,false,886030002.0,99,99,50078.0,25039,1253,7492,99.6964,167.564,10^-91.0062,0.146044,0.226638,,,99,40324.0,20162,1130,6716,99.4221,52.5546,10^-26.4619,0.0452873,0.115126,,,,0
