tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
10358,2,10358,Cytomegalovirus,"",viruses,false,8439781021.89781,100,100,431021.897810219,2362,,,94.3107,298.718,10^-168.252,,,,,100,414598.5401459854,2272,,,86.0353,86.0524,10^-39.9966,,,,,"[10359, 47929, 203138, 188763]",1
10359,1,10358,Human betaherpesvirus 5,"",viruses,false,8439781021.89781,100,100,431021.897810219,2362,,,94.3107,298.718,10^-168.252,,,,,100,412956.20437956206,2263,,,86.0747,86.1198,10^-40.051,,,,,,1
47929,1,10358,Macacine betaherpesvirus 3,Rhesus cytomegalovirus,viruses,false,12773722.627737228,100,,,,,,,,,,,,,100,1277.3722627737227,7,,,75.1,60.5714,10^-20.5445,,,,,,0
203138,1,10358,Pongo pygmaeus cytomegalovirus 1,"",viruses,false,1824817.518248175,100,,,,,,,,,,,,,100,182.4817518248175,1,,,81.0,100.0,10^-45.9547,,,,,,0
188763,1,10358,Panine betaherpesvirus 2,Chimpanzee cytomegalovirus,viruses,false,1824817.518248175,100,,,,,,,,,,,,,100,182.4817518248175,1,,,78.6,98.0,10^-46.983,,,,,,0
-200,2,-200,all taxa with neither family nor genus classification,,,false,18248175.18248175,100,,,,,,,,,,,,,100,1824.8175182481752,10,,,88.7,65.8,10^-31.819,,,,,[-100],0
-100,1,-200,all taxa with neither family nor genus classification,,,false,18248175.18248175,100,,,,,,,,,,,,,100,1824.8175182481752,10,,,88.7,65.8,10^-31.819,,,,,,0
1827,2,1827,Rhodococcus,"",bacteria,false,5474452.554744526,100,,,,,,,,,,,,,100,547.4452554744526,3,,,80.6,31.0,10^-5.49812,,,,,[334542],0
334542,1,1827,Rhodococcus qingshengii,"",bacteria,false,5474452.554744526,100,,,,,,,,,,,,,100,547.4452554744526,3,,,80.6,31.0,10^-5.49812,,,,,,0
583,2,583,Proteus,"",bacteria,false,3649635.03649635,100,,,,,,,,,,,,,100,364.963503649635,2,,,94.05,50.0,10^-27.5924,,,,,[584],1
584,1,583,Proteus mirabilis,"",bacteria,false,3649635.03649635,100,,,,,,,,,,,,,100,364.963503649635,2,,,94.05,50.0,10^-27.5924,,,,,,1
