tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
10358,2,10358,Cytomegalovirus,"",viruses,false,1843065693.4306571,100,100,5839.41605839416,32,,,86.7773,81.5625,10^-26.8224,,,,,100,184124.08759124088,1009,,,47.2589,89.0178,10^-11.8954,,,,,"[10359, 188763, 50292, 203139, 203138, 660662, 1919083, 1535247, 660664, 50290, 47929]",1
10359,1,10358,Human betaherpesvirus 5,"",viruses,false,1843065693.4306571,100,100,5839.41605839416,32,,,86.7773,81.5625,10^-26.8224,,,,,100,178467.15328467154,978,,,47.4174,88.8742,10^-11.929,,,,,,1
188763,1,10358,Panine betaherpesvirus 2,Chimpanzee cytomegalovirus,viruses,false,20072992.700729925,100,,,,,,,,,,,,,100,2007.2992700729926,11,,,41.0455,93.3636,10^-11.0198,,,,,,0
50292,1,10358,Cercopithecine betaherpesvirus 5,"",viruses,false,9124087.591240875,100,,,,,,,,,,,,,100,912.4087591240876,5,,,39.86,97.4,10^-7.99567,,,,,,0
203139,1,10358,Colobus guereza cytomegalovirus 1,"",viruses,false,7299270.0729927,100,,,,,,,,,,,,,100,729.92700729927,4,,,47.25,90.75,10^-13.3693,,,,,,0
203138,1,10358,Pongo pygmaeus cytomegalovirus 1,"",viruses,false,7299270.0729927,100,,,,,,,,,,,,,100,729.92700729927,4,,,46.375,92.25,10^-11.7014,,,,,,0
660662,1,10358,Gorilla gorilla cytomegalovirus 2.1,"",viruses,false,3649635.03649635,100,,,,,,,,,,,,,100,364.963503649635,2,,,46.45,97.0,10^-13.8957,,,,,,0
1919083,1,10358,Cynomolgus cytomegalovirus,"",viruses,false,1824817.518248175,100,,,,,,,,,,,,,100,182.4817518248175,1,,,33.3,93.0,10^-4.98297,,,,,,0
1535247,1,10358,Saimiriine betaherpesvirus 4,"",viruses,false,1824817.518248175,100,,,,,,,,,,,,,100,182.4817518248175,1,,,36.7,98.0,10^-7.39686,,,,,,0
660664,1,10358,Pan troglodytes cytomegalovirus 1.1,"",viruses,false,1824817.518248175,100,,,,,,,,,,,,,100,182.4817518248175,1,,,41.4,99.0,10^-16.5986,,,,,,0
50290,1,10358,Aotine betaherpesvirus 1,"",viruses,false,1824817.518248175,100,,,,,,,,,,,,,100,182.4817518248175,1,,,33.7,95.0,10^-6.71897,,,,,,0
47929,1,10358,Macacine betaherpesvirus 3,Rhesus cytomegalovirus,viruses,false,1824817.518248175,100,,,,,,,,,,,,,100,182.4817518248175,1,,,46.7,75.0,10^-10.8794,,,,,,0
-200,2,-200,all taxa with neither family nor genus classification,,,false,10948905.109489052,100,,,,,,,,,,,,,100,1094.890510948905,6,,,47.95,82.6667,10^-13.1583,,,,,[-100],0
-100,1,-200,all taxa with neither family nor genus classification,,,false,10948905.109489052,100,,,,,,,,,,,,,100,1094.890510948905,6,,,47.95,82.6667,10^-13.1583,,,,,,0
