tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
265488,2,265488,Rhodopirellula,"",bacteria,false,416290320.17162186,100,100,20834.65988103127,21203,42,21161,97.802,16764.5,10^-306.048,,,,,100,20855.29506744365,21224,42,21161,97.5686,1193.37,10^-298.25,,,,,"[265606, 1263866, 2714738, 2755585, 1265734, 980271, 2605748, 2527987, 2014065, 1263869, 595460, 595453, 595434]",0
265606,1,265488,Rhodopirellula baltica,"",bacteria,false,416290320.17162186,100,100,20834.65988103127,21203,42,21161,97.802,16764.5,10^-306.048,,,,,100,20794.372136130914,21162,40,21119,97.5762,1196.86,10^-299.09,,,,,,0
1263866,1,265488,Rhodopirellula europaea,"",bacteria,false,412703.7282475656,100,,,,,,,,,,,,,100,41.27037282475656,42,2,42,95.3269,62.3902,10^-30.137,,,,,,0
2714738,1,265488,Rhodopirellula pilleata,"",bacteria,false,68783.95470792761,100,,,,,,,,,,,,,100,6.878395470792761,7,,,99.1143,32.1429,10^-11.1185,,,,,,0
2755585,1,265488,Rhodopirellula sp. JC639,"",bacteria,false,19652.558487979317,100,,,,,,,,,,,,,100,1.9652558487979317,2,,,87.1,32.0,10^-10.9317,,,,,,0
1265734,1,265488,Rhodopirellula maiorica,"",bacteria,false,19652.558487979317,100,,,,,,,,,,,,,100,1.9652558487979317,2,,,98.5,33.0,10^-12.5323,,,,,,0
980271,1,265488,Rhodopirellula rubra,"",bacteria,false,19652.558487979317,100,,,,,,,,,,,,,100,1.9652558487979317,2,,,85.95,32.0,10^-8.09514,,,,,,0
2605748,1,265488,Rhodopirellula sp. JC645,"",bacteria,false,9826.279243989658,100,,,,,,,,,,,,,100,0.9826279243989658,1,,,100.0,32.0,10^-9.29585,,,,,,0
2527987,1,265488,Rhodopirellula solitaria,"",bacteria,false,9826.279243989658,100,,,,,,,,,,,,,100,0.9826279243989658,1,,,100.0,32.0,10^-10.1343,,,,,,0
2014065,1,265488,Rhodopirellula bahusiensis,"",bacteria,false,9826.279243989658,100,,,,,,,,,,,,,100,0.9826279243989658,1,,,100.0,32.0,10^-15.2291,,,,,,0
1263869,1,265488,Rhodopirellula sallentina,"",bacteria,false,9826.279243989658,100,,,,,,,,,,,,,100,0.9826279243989658,1,,,100.0,33.0,10^-15.2604,,,,,,0
595460,1,265488,Rhodopirellula sp. SWK7,"",bacteria,false,9826.279243989658,100,,,,,,,,,,,,,100,0.9826279243989658,1,,,100.0,32.0,10^-9.97062,,,,,,0
595453,1,265488,Rhodopirellula sp. SM50,"",bacteria,false,9826.279243989658,100,,,,,,,,,,,,,100,0.9826279243989658,1,,,67.7,31.0,10^-3.44733,,,,,,0
595434,1,265488,Rhodopirellula islandica,"",bacteria,false,9826.279243989658,100,,,,,,,,,,,,,100,0.9826279243989658,1,,,88.0,25.0,10^-7.1296,,,,,,0
940557,2,940557,Granulicella,"",bacteria,false,402513876.67154837,100,100,41648.684575650164,42385,1240,20075,99.8594,397.447,10^-158.682,,,,,100,37203.275845669246,37861,1159,19161,99.2473,105.955,10^-69.2106,,,,,"[940615, 940614, 1747224, 2479048, 474949, 1617967, 474950, 1641865, 1641866, 2485170, 474952, 2602070, 940613, 1747222, 1747226]",0
940615,1,940557,Granulicella tundricola,"",bacteria,false,402513876.67154837,100,100,20890.669672722015,21260,1086,19373,99.883,688.061,10^-258.653,,,,,100,19360.717994432824,19703,997,18107,99.7008,169.448,10^-119.463,,,,,,0
940614,1,940557,Granulicella mallensis,"",bacteria,false,378351056.0105778,100,100,20758.014902928153,21125,154,702,99.8358,107.066,10^-58.7918,,,,,100,17077.09069812963,17379,139,703,99.2879,35.7545,10^-14.2267,,,,,,0
1747224,1,940557,Granulicella sp. S156,"",bacteria,false,2594137.72041327,100,,,,,,,,,,,,,100,259.413772041327,264,,,96.9004,32.1629,10^-10.5085,,,,,,0
2479048,1,940557,Granulicella sibirica,"",bacteria,false,1041585.5998629038,100,,,,,,,,,,,,,100,104.15855998629038,106,8,91,74.694,77.1429,10^-32.9755,,,,,,0
474949,1,940557,Granulicella aggregans,"",bacteria,false,1021933.0413749245,100,,,,,,,,,,,,,100,102.19330413749245,104,5,87,88.4528,90.2404,10^-46.3846,,,,,,0
1617967,1,940557,Granulicella sp. 5B5,"",bacteria,false,943322.8074230072,100,,,,,,,,,,,,,100,94.33228074230072,96,4,79,81.8419,178.99,10^-91.4473,,,,,,0
474950,1,940557,Granulicella pectinivorans,"",bacteria,false,530619.0791754415,100,,,,,,,,,,,,,100,53.061907917544154,54,2,25,87.929,75.3889,10^-35.1822,,,,,,0
1641865,1,940557,Granulicella sp. L46,"",bacteria,false,452008.8452235243,100,,,,,,,,,,,,,100,45.20088452235243,46,1,29,87.1558,124.13,10^-57.8158,,,,,,0
1641866,1,940557,Granulicella sp. L60,"",bacteria,false,422530.0074915553,100,,,,,,,,,,,,,100,42.25300074915553,43,1,27,60.2307,115.07,10^-23.3379,,,,,,0
2485170,1,940557,Granulicella sp. GAS466,"",bacteria,false,186699.30563580352,100,,,,,,,,,,,,,100,18.66993056358035,19,1,4,77.8939,35.0,10^-8.60272,,,,,,0
474952,1,940557,Granulicella rosea,"",bacteria,false,186699.30563580352,100,,,,,,,,,,,,,100,18.66993056358035,19,1,9,88.4694,46.7895,10^-25.6319,,,,,,0
2602070,1,940557,Granulicella sp. WH15,"",bacteria,false,98262.79243989658,100,,,,,,,,,,,,,100,9.826279243989658,10,,,97.52,32.6,10^-10.4765,,,,,,0
940613,1,940557,Granulicella arctica,"",bacteria,false,68783.95470792761,100,,,,,,,,,,,,,100,6.878395470792761,7,,,88.6143,32.0,10^-9.10338,,,,,,0
1747222,1,940557,Granulicella sp. L56,"",bacteria,false,58957.67546393795,100,,,,,,,,,,,,,100,5.895767546393795,6,,,96.1667,32.1667,10^-10.0422,,,,,,0
1747226,1,940557,Granulicella sp. S190,"",bacteria,false,49131.39621994829,100,,,,,,,,,,,,,100,4.913139621994829,5,,,96.88,32.4,10^-11.7847,,,,,,0
209,2,209,Helicobacter,"",bacteria,false,401049761.0641939,100,100,20452.417618440075,20814,1329,9150,99.8718,203.168,10^-115.872,,,,,100,19715.44667514085,20064,1318,9103,98.5876,63.3113,10^-34.3778,,,,,"[210, 138563, 212, 56877, 214, 104628, 217, 2004998, 2004996, 1476194, 425400, 175537, 37372, 215, 213]",1
210,1,209,Helicobacter pylori,"",bacteria,false,401049761.0641939,100,100,20452.417618440075,20814,1329,9150,99.8718,203.168,10^-115.872,,,,,100,19652.558487979317,20000,1315,9081,98.6029,63.3491,10^-34.4092,,,,,,1
138563,1,209,Helicobacter cetorum,"",bacteria,false,235830.7018557518,100,,,,,,,,,,,,,100,23.58307018557518,24,2,16,96.8345,77.875,10^-46.6442,,,,,,0
212,1,209,Helicobacter acinonychis,"",bacteria,false,127741.63017186556,100,,,,,,,,,,,,,100,12.774163017186556,13,,,97.5308,31.5385,10^-10.0071,,,,,,0
56877,1,209,Helicobacter bizzozeronii,"",bacteria,false,88436.51319590693,100,,,,,,,,,,,,,100,8.843651319590693,9,,,96.9667,32.5556,10^-10.0888,,,,,,0
214,1,209,Helicobacter felis,"",bacteria,false,58957.67546393795,100,,,,,,,,,,,,,100,5.895767546393795,6,1,6,71.93,57.0,10^-18.767,,,,,,0
104628,1,209,Helicobacter suis,"",bacteria,false,19652.558487979317,100,,,,,,,,,,,,,100,1.9652558487979317,2,,,95.15,32.0,10^-10.2464,,,,,,0
217,1,209,Helicobacter mustelae,"",bacteria,false,19652.558487979317,100,,,,,,,,,,,,,100,1.9652558487979317,2,,,100.0,30.5,10^-10.6352,,,,,,0
2004998,1,209,Helicobacter sp. 10-6591,"",bacteria,false,9826.279243989658,100,,,,,,,,,,,,,100,0.9826279243989658,1,,,97.0,33.0,10^-9.43415,,,,,,0
2004996,1,209,Helicobacter sp. 16-1353,"",bacteria,false,9826.279243989658,100,,,,,,,,,,,,,100,0.9826279243989658,1,,,81.8,33.0,10^-10.2596,,,,,,0
1476194,1,209,Helicobacter sp. 11S02596-1,"",bacteria,false,9826.279243989658,100,,,,,,,,,,,,,100,0.9826279243989658,1,,,62.5,32.0,10^-4.28567,,,,,,0
425400,1,209,Helicobacter japonicus,"",bacteria,false,9826.279243989658,100,,,,,,,,,,,,,100,0.9826279243989658,1,,,97.0,33.0,10^-11.6021,,,,,,0
175537,1,209,uncultured Helicobacter sp.,"",bacteria,false,9826.279243989658,100,,,,,,,,,,,,,100,0.9826279243989658,1,,,100.0,32.0,10^-11.684,,,,,,0
37372,1,209,Helicobacter bilis,"",bacteria,false,9826.279243989658,100,,,,,,,,,,,,,100,0.9826279243989658,1,,,100.0,33.0,10^-11.7077,,,,,,0
215,1,209,Helicobacter fennelliae,"",bacteria,false,9826.279243989658,100,,,,,,,,,,,,,100,0.9826279243989658,1,,,80.6,31.0,10^-8.25649,,,,,,0
213,1,209,Helicobacter cinaedi,"",bacteria,false,9826.279243989658,100,,,,,,,,,,,,,100,0.9826279243989658,1,,,100.0,33.0,10^-11.6073,,,,,,0
767891,2,767891,Candidatus Puniceispirillum,"",bacteria,false,390771472.9749808,100,100,20801.25053160171,21169,698,3570,99.8663,133.119,10^-73.4139,,,,,100,18290.636184762352,18614,663,3402,99.6536,42.0351,10^-18.7078,,,,,"[767892, 1986635, 1986639, 1986634]",0
767892,1,767891,Candidatus Puniceispirillum marinum,"",bacteria,false,390771472.9749808,100,100,20801.25053160171,21169,698,3570,99.8663,133.119,10^-73.4139,,,,,100,18275.896765896367,18599,663,3402,99.6535,42.043,10^-18.7138,,,,,,0
1986635,1,767891,Candidatus Puniceispirillum sp. TMED245,"",bacteria,false,108089.07168388623,100,,,,,,,,,,,,,100,10.808907168388624,11,,,100.0,31.9091,10^-10.8205,,,,,,0
1986639,1,767891,Candidatus Puniceispirillum sp. TMED52,"",bacteria,false,29478.837731968975,100,,,,,,,,,,,,,100,2.9478837731968976,3,,,99.0,33.0,10^-12.6655,,,,,,0
1986634,1,767891,Candidatus Puniceispirillum sp. TMED213,"",bacteria,false,9826.279243989658,100,,,,,,,,,,,,,100,0.9826279243989658,1,,,100.0,33.0,10^-11.8356,,,,,,0
332162,2,332162,Candidatus Solibacter,"",bacteria,false,390535642.273125,100,100,20798.30264782851,21166,71,422,99.8462,107.074,10^-58.3001,,,,,100,18255.261579483988,18578,67,404,99.6034,34.0608,10^-12.9563,,,,,[332163],0
332163,1,332162,Candidatus Solibacter usitatus,"",bacteria,false,390535642.273125,100,100,20798.30264782851,21166,71,422,99.8462,107.074,10^-58.3001,,,,,100,18255.261579483988,18578,67,404,99.6034,34.0608,10^-12.9563,,,,,,0
2349,2,2349,Haliscomenobacter,"",bacteria,false,387980809.6696876,100,100,20836.62513688007,21205,97,520,99.8524,105.904,10^-58.6186,,,,,100,17961.455830088697,18279,94,515,99.4942,34.0521,10^-12.9312,,,,,[2350],0
2350,1,2349,Haliscomenobacter hydrossis,"",bacteria,false,387980809.6696876,100,100,20836.62513688007,21205,97,520,99.8524,105.904,10^-58.6186,,,,,100,17961.455830088697,18279,94,515,99.4942,34.0521,10^-12.9312,,,,,,0
286,2,286,Pseudomonas,"",bacteria,false,387700367.6600642,99,99,62517.7364340354,63623,531,44662,99.0655,2224.42,10^-203.285,0.124968,0.171489,,,99,59226.91551522327,60274,524,43566,98.7556,294.539,10^-152.805,0.160942,0.156972,,,"[287, 303, 2743971, 294, 1247546, 2697028, 2073078, 198620, 1573712, 33069, 2005388, 53407, 2135758, 470150, 2135587, 1573720, 2056865, 1144338, 2759706, 1661054, 1471381, 1506582, 2609964, 2135596, 1661040, 1338689, 2745510, 76759, 2730425, 2083052, 1144339, 2075558, 2078787, 2008981, 317, 1812180, 117681, 321662, 271420, 312306, 2069256, 1421430, 2723061, 2075548, 1288410, 2479852, 78327, 1699620, 47880, 2666183, 163011, 76761, 1661693, 316, 2502205, 2078786, 2213079, 157782, 2745508, 1546029, 1397280, 1144884, 104087, 46680, 1699311, 640205, 50340, 485876, 53408, 75612, 2651048, 2135458, 2056843, 1661033, 1125698, 515393, 251701, 237610, 47877, 2681406, 2494700, 1661060, 587753, 70775, 29438, 301, 2745493, 2487519, 2009137, 2009003, 1390498, 1163398, 1028989, 674054, 157783, 132476, 2772484, 2745504, 2741560, 2738826, 2708063, 2653853, 2587845, 2448269, 2202823, 2093744, 2056857, 2056847, 1844095, 1761896, 1736226, 1573719, 1566241, 1259844, 930166, 665135, 485888, 122355, 53409, 47886, 43306, 2797531, 2769303, 2769254, 2769253, 2753888, 2745511, 2745484, 2740518, 2738843, 2729423, 2726980, 2725411, 2717475, 2681304, 2653164, 2600598, 2597351, 2502216, 2494698, 2448263, 2448262, 2219225, 2213078, 2071716, 2071715, 2071713, 2058307, 2056844, 2009146, 1981736, 1981714, 1881017, 1771311, 1761895, 1715145, 1705718, 1661056, 1619948, 1534110, 1495066, 1378078, 1378075, 1336207, 1310370, 1294143, 1245526, 1230465, 1148509, 1144333, 1056496, 1055468, 985010, 911241, 702115, 658643, 556533, 485751, 380021, 321661, 319939, 289370, 254161, 86185, 77298, 53412, 47879, 46679, 46677, 43263, 36746, 298, 296]",3
287,1,286,Pseudomonas aeruginosa,"",bacteria,false,387700367.6600642,100,100,20732.46657689378,21099,206,5768,99.9641,817.39,10^-99.9896,,,,,100,18429.186722102604,18755,195,5719,98.8271,134.68,10^-53.4883,,,,,,1
303,1,286,Pseudomonas putida,"",bacteria,false,351434322.3286867,100,100,20823.850973862885,21192,217,18083,99.9652,3003.3,10^-243.091,,,,,100,14674.565422974156,14934,174,12467,99.1373,307.53,10^-162.4,,,,,,1
2743971,1,286,Pseudomonas sp. 43A,"",bacteria,false,181923635.6604321,100,100,18376.12481418506,18701,99,18506,98.1696,2907.82,10^-267.943,,,,,,,,,,,,,,,,,,0
294,1,286,Pseudomonas fluorescens,"",bacteria,false,133819080.70834109,99,99,29.478837731968976,30,,,96.6667,100.0,10^-51.1236,0.124968,0.171489,,,99,13624.13617179166,13865,59,13652,98.9664,447.852,10^-235.022,0.160942,0.156972,,,,1
1247546,1,286,Pseudomonas hunanensis,"",bacteria,false,28220975.72594586,100,,,,,,,,,,,,,100,2850.6036086814,2901,3,2854,98.1569,554.199,10^-297.056,,,,,,0
