tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
286,2,286,Pseudomonas,"",bacteria,false,682743600.0,99,99,261789.33333333334,196342,3610,110293,99.1082,678.786,10^-156.776,0.124968,0.171489,,,99,243674.66666666666,182756,3351,108569,98.7691,152.271,10^-82.4561,0.160942,0.156972,,,"[317, 287, 380021, 303, 316, 300, 29438, 2759706, 294, 47877, 2697028, 251701, 2578110, 1573712, 198620, 2493633, 470150, 2075558, 33069, 321846, 2494698, 301, 2009137, 271420, 2213057, 658457, 53409, 70775, 2083052, 587753, 46678, 1198456, 1573720, 1583341, 2073078, 2009042, 46257, 2609964, 2587845, 2717474, 2743971, 2651048, 2745511, 2005388, 1247546, 2071716, 2202652, 1761896, 489632, 86840, 1338689, 2681406, 1699620, 77298, 1336207, 1397282, 2056843, 2069256, 1661051, 1691904, 36746, 76759, 101564, 2609418, 1386078, 47880, 554344, 1439940, 1487922, 306, 1211807, 191391, 1310370, 485751, 1176259, 1715149, 2717478, 43263, 1500686, 132476, 1661040, 74829, 75612, 1274359, 1566227, 53410, 2653166, 2653165, 2482750, 2008981, 658629, 312306, 1499664, 412955, 53407, 2135596, 219574, 1230461, 1898684, 76761, 1661056, 1366632, 2479853, 1629711, 129888, 1661033, 1144339, 1265487, 243969, 2740516, 1734450, 1661054, 2662033, 556534, 117681, 2056842, 1970429, 76760, 2071715, 2071712, 2697219, 1699311, 1566230, 2697651, 251699, 47879, 298, 1736226, 50340, 2758695, 2738452, 2058659, 118613, 2724470, 1986221, 2075552, 1500687, 485876, 396378, 319939, 2740518, 2487887, 1566191, 53408, 104087, 2735907, 2135587, 1288410, 2666183, 1981711, 2697652, 200451, 1566226, 1981749, 1566224, 1608996, 1056496, 404407, 2761624, 2726956, 1661693, 911241, 1451454, 1387231, 658630, 291995, 2070645, 137658, 47878, 2738448, 253237, 78327, 46680, 296, 1176257, 425504, 86176, 53412, 1715060, 1566204, 1286370, 930166, 200452, 43306, 2795489, 2717476, 114707, 2762745, 2614538, 2562590, 2018067, 1981745, 1566208, 289370, 157784, 2715755, 2487519, 2213079, 2093744, 2070674, 1883453, 1862323, 1566205, 1546029, 515393, 440512, 2774459, 2614442, 2502979, 2502205, 1914534, 203192, 86185, 2654845, 2161748, 1960827, 1884210, 1661045, 2579922, 2487520, 2202823, 1739428, 1499686, 437900, 237609, 2715964, 2653164, 1960828, 1619235, 1477517, 1380376, 1306993, 543360, 289003, 183795, 157783, 2653163, 2015555, 1471381, 1392877, 674054, 46679, 2769288, 2697650, 2320867, 2071714, 1958773, 1862317, 1821274, 1736239, 1007099, 556533, 237610, 53406, 46677, 29435, 2745510, 2320866, 1844093, 1796033, 1729726, 1615673, 1523503, 1294143, 1148509, 915471, 640205, 638269, 633150, 317659, 243924, 117680, 89065, 78544, 2745936, 2579923, 2448269, 2259497, 1973009, 1958950, 1785145, 1751969, 1729724, 1566235, 1144336, 1028989, 984195, 706570, 592361, 168469, 2745507, 2745506, 2738821, 2717317, 2587863, 2572887, 2219225, 2218661, 2135588, 2078787, 2078786, 2071713, 2056857, 1930532, 1882756, 1788301, 1586081, 1566247, 1566206, 1245526, 1144340, 1135990, 2774461, 2748080, 2729423, 2653168, 2653167, 2651296, 2545454, 2502240, 2078785, 2056865, 2044872, 1943632, 1932111, 1855380, 1844109, 1825787, 1661039, 1641374, 1608357, 1566207, 1515666, 702115, 485888, 485870, 395599, 366289, 244566, 191390, 163011, 2772484, 2769309, 2769253, 2768439, 2741560, 2717477, 2709708, 2708063, 2615212, 2610900, 2610893, 2604832, 2502191, 2487355, 2482751, 2213015, 2211392, 2048282, 1856685, 1825979, 1793966, 1702250, 1661055, 1661034, 1566250, 1163398, 1149133, 1144708, 658642, 574962, 395600, 198616, 150396, 129817, 75588, 65741, 47886, 47885, 2785325, 2769292, 2769260, 2767798, 2767468, 2759165, 2738828, 2738816, 2731681, 2730847, 2725477, 2650101, 2609961, 2603214, 2600065, 2479849, 2448268, 2320270, 2267882, 2213017, 2135458, 2075549, 2070644, 2056844, 2052956, 2021969, 2009038, 2008983, 1985301, 1960919, 1931241, 1920427, 1882381, 1852595, 1844095, 1785162, 1566225, 1566190, 1429083, 1268068, 1259844, 1230465, 1230462, 1125698, 882211, 716914, 686578, 553151, 550743, 487184, 219572, 200454, 158627, 157782, 95300, 47884, 29442, 2769272, 2768443, 2759166, 2745509, 2745504, 2745502, 2745497, 2745495, 2745493, 2745490, 2745489, 2745484, 2740531, 2735906, 2735272, 2730848, 2730401, 2662195, 2653853, 2604941, 2600598, 2597352, 2587859, 2572911, 2571105, 2559075, 2547400, 2518644, 2502242, 2485137, 2448482, 2448265, 2448263, 2218662, 2213080, 2202895, 2184009, 2075548, 2070669, 2070668, 2052593, 2052590, 2048678, 2011015, 2009182, 2008913, 1981736, 1981714, 1960920, 1943631, 1932112, 1905276, 1844103, 1826671, 1812180, 1805930, 1785161, 1739390, 1736526, 1736221, 1729723, 1715195, 1705718, 1661047, 1628086, 1619950, 1615674, 1611770, 1604022, 1566241, 1566232, 1566213, 1566211, 1535636, 1534110, 1478142, 1284393, 1261623, 1259801, 1179778, 1144337, 1144332, 1144322, 915099, 911243, 701213, 665135, 547007, 485880, 472181, 459528, 428992, 359110, 321662, 256466, 226910, 200450, 47883, 2797539, 2797538, 2797535, 2797530, 2781239, 2775303, 2774460, 2769303, 2769296, 2769265, 2745508, 2745505, 2745503, 2745501, 2745500, 2745499, 2745494, 2745492, 2735270, 2730846, 2730425, 2730413, 2726989, 2723884, 2723061, 2719586, 2717487, 2717475, 2706126, 2684212, 2683259, 2664899, 2662197, 2662194, 2652396, 2607908, 2605744, 2598724, 2597350, 2597348, 2596897, 2583807, 2580568, 2572888, 2572884, 2505979, 2502238, 2502216, 2498450, 2494700, 2485127, 2479850, 2479392, 2448264, 2448262, 2448261, 2382158, 2315859, 2293833, 2293832, 2292261, 2268758, 2218663, 2213078, 2202894, 2184010, 2183929, 2170733, 2153360, 2135758, 2135748, 2135595, 2135590, 2083053, 2080764, 2078689, 2075555, 2075553, 2075550, 2070648, 2070643, 2070633, 2070632, 2070615, 2070613, 2070599, 2070571, 2070560, 2056848, 2056847, 2054915, 2054914, 2013577, 2009153, 2009047, 2006980, 1981748, 1981744, 1981678, 1981174, 1904755, 1880678, 1876757, 1860123, 1853130, 1848735, 1844094, 1844092, 1844091, 1763882, 1755504, 1749078, 1736267, 1729725, 1729582, 1720063, 1718918, 1718917, 1699309, 1690247, 1685699, 1674920, 1661057, 1661048, 1661043, 1661042, 1661041, 1659604, 1636605, 1628833, 1608994, 1586417, 1582021, 1581141, 1566248, 1566244, 1566242, 1566215, 1566214, 1566212, 1566201, 1566196, 1566195, 1563157, 1502784, 1500966, 1495066, 1435425, 1434072, 1421430, 1411168, 1397280, 1323744, 1302376, 1284392, 1283292, 1283289, 1261632, 1234594, 1220495, 1217722, 1190415, 1173283, 1144885, 1144884, 1144338, 1144335, 1144333, 1144331, 1144330, 1144327, 1144325, 1144324, 1144323, 1144321, 1002526, 857252, 857227, 797277, 701198, 676210, 653930, 485898, 485884, 483968, 477819, 435519, 364197, 307251, 298908, 272772, 255451, 170540, 157792, 143813, 122355, 86265, 76758, 47882]",3
317,1,286,Pseudomonas syringae,"",bacteria,false,682743600.0,100,100,39093.333333333336,29320,266,21553,98.8868,621.954,10^-183.319,,,,,100,29870.666666666668,22403,197,15619,98.6787,108.595,10^-68.3311,,,,,,0
287,1,286,Pseudomonas aeruginosa,"",bacteria,false,618248400.0,100,100,33269.333333333336,24952,690,10242,99.8464,365.778,10^-128.056,,,,,100,29180.0,21885,597,8979,98.7238,91.1608,10^-55.1917,,,,,,1
380021,1,286,Pseudomonas protegens,"",bacteria,false,563230800.0,100,100,33268.0,24951,1037,7893,99.8423,185.134,10^-100.761,,,,,100,23624.0,17718,852,6825,99.1928,60.9833,10^-32.7236,,,,,,0
303,1,286,Pseudomonas putida,"",bacteria,false,559218000.0,100,100,32326.666666666668,24245,313,17728,99.8,451.618,10^-183.572,,,,,100,24160.0,18120,219,13387,98.8977,113.915,10^-72.3158,,,,,,1
316,1,286,Pseudomonas stutzeri,"",bacteria,false,546348000.0,100,100,28601.333333333332,21451,419,16105,99.087,602.042,10^-202.433,,,,,100,26585.333333333332,19939,364,15729,99.3545,211.612,10^-112.096,,,,,,0
300,1,286,Pseudomonas mendocina,"",bacteria,false,526772400.0,100,100,33284.0,24963,596,3119,99.8008,123.973,10^-67.5001,,,,,100,19925.333333333332,14944,415,2302,99.2725,40.4624,10^-17.2133,,,,,,0
29438,1,286,Pseudomonas savastanoi,"",bacteria,false,340546800.0,100,100,11302.666666666666,8477,79,3854,98.0361,236.204,10^-107.136,,,,,100,23096.0,17322,120,9207,99.425,142.864,10^-80.9074,,,,,,0
2759706,1,286,Pseudomonas sp. 29A,"",bacteria,false,306108000.0,100,100,30920.0,23190,129,22878,98.3073,2785.45,10^-279.538,,,,,,,,,,,,,,,,,,0
294,1,286,Pseudomonas fluorescens,"",bacteria,false,161468208.0,99,99,65.33333333333333,49,1,25,96.8804,183.2,10^-86.0244,0.124968,0.171489,,,99,16409.333333333332,12307,83,11188,99.2764,396.554,10^-207.035,0.160942,0.156972,,,,1
