tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
44249,2,44249,Paenibacillus,"",bacteria,false,342307568.8920199,100,100,18345.27942003029,21591,171,20043,99.0226,3730.13,10^-263.676,,,,,100,18082.730610767663,21282,164,19981,99.4142,421.604,10^-250.806,,,,,"[1464, 159743, 481743, 1406, 1401, 2211212, 172713, 79264, 59893, 1761877, 867076, 2546104, 483908, 1050222, 908341, 2777984, 1227351, 1155954, 2527873, 189426, 44252, 2069255, 1683680, 1683676, 528191, 171404, 128574, 2691605, 2044275, 2041023, 1768003, 1705565, 1642570, 1499968, 1472719, 684063, 228574, 59839, 44250, 2798579, 2777983, 2729538, 2692622, 2689577, 2678564, 2607754, 2496267, 2212847, 2211139, 2078573, 1962644, 1920420, 1906272, 1884377, 1873425, 1870820, 1852522, 1849249, 1837343, 1816681, 1761879, 1761876, 1736234, 1695218, 1683681, 1675787, 1616788, 1462996, 1349436, 1333846, 1257080, 1232431, 1227350, 1227076, 1196323, 1156355, 1126833, 1120679, 742054, 683737, 682956, 483937, 414771, 375489, 369333, 357385, 225917, 225906, 198119, 189691, 189425, 130049, 121608, 114136, 78057, 44253, 1451]",0
1464,1,44249,Paenibacillus larvae,"",bacteria,false,342307568.8920199,100,100,17197.37184296295,20240,171,20043,98.9605,4010.62,10^-279.781,,,,,100,17033.385046239044,20047,162,19911,99.578,448.834,10^-267.625,,,,,,0
159743,1,44249,Paenibacillus terrae,"",bacteria,false,14249008.192020193,100,100,898.103855632996,1057,,,99.8997,100.001,10^-55.5497,,,,,100,526.7969635690232,620,,,99.5419,32.1339,10^-11.1881,,,,,,0
481743,1,44249,Paenibacillus sp. Y412MC10,"",bacteria,false,3228755.583164981,100,100,229.41158090909076,270,,,99.9556,100.0,10^-55.6372,,,,,100,93.46397740740734,110,,,99.8336,31.6545,10^-11.1973,,,,,,0
1406,1,44249,Paenibacillus polymyxa,"",bacteria,false,1240521.881952861,100,,,,,,,,,,,,,100,124.0521881952861,146,,,99.0712,32.3288,10^-11.0836,,,,,,0
1401,1,44249,Paenibacillus lautus,"",bacteria,false,475816.6122558919,100,100,1.6993450437710427,2,,,100.0,100.0,10^-55.6982,,,,,100,45.88231618181815,54,,,99.65,32.3704,10^-11.2523,,,,,,0
2211212,1,44249,Paenibacillus sp. DCT19,"",bacteria,false,416339.5357239054,100,,,,,,,,,,,,,100,41.633953572390546,49,1,49,57.343,143.0,10^-50.7235,,,,,,0
172713,1,44249,Paenibacillus kribbensis,"",bacteria,false,229411.58090909076,100,100,5.098035131313128,6,,,94.6426,73.6,10^-33.6169,,,,,100,17.84312295959595,21,,,98.9571,31.8095,10^-10.2702,,,,,,0
79264,1,44249,Paenibacillus ehimensis,"",bacteria,false,178431.22959595948,100,,,,,,,,,,,,,100,17.84312295959595,21,1,21,95.652,115.0,10^-74.8153,,,,,,0
59893,1,44249,Paenibacillus peoriae,"",bacteria,false,152941.05393939384,100,,,,,,,,,,,,,100,15.294105393939383,18,,,97.5333,32.2222,10^-11.6169,,,,,,0
