tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
5052,2,5052,Aspergillus,"",eukaryota,false,901993.5520560519,100,100,72.03019048293707,2117,4,33,99.6198,131.8,10^-74.802,,,,,100,42.46276699230301,1248,2,20,96.9873,40.6418,10^-16.9896,,,,,"[5059, 5062, 5067, 656916, 656917, 986946, 41058, 1034304, 1506151, 1340029, 1825620, 1034303, 132259, 41984, 5061, 209559, 61420, 1226010, 109264, 1245748, 746128, 454130, 340412, 1194566, 105351, 41061, 1873369, 1810919, 319627, 306088, 293939, 138278, 91492, 51019, 33178, 5068, 2508778, 1701987, 1220188, 1069201, 319629, 301854, 162425, 138285, 46472, 41753, 41062, 36643]",5
5059,1,5052,Aspergillus flavus,"",eukaryota,false,901993.5520560519,100,100,68.2194293426022,2005,4,33,99.6753,132.269,10^-75.1428,,,,,100,21.979925863003,646,1,4,98.8618,39.9847,10^-16.9615,,,,,,1
5062,1,5052,Aspergillus oryzae,"",eukaryota,false,128953.43501668944,100,100,2.9601448143672773,87,,,99.8148,125.705,10^-72.1693,,,,,100,9.935198687301666,292,,,98.7325,41.4061,10^-17.9218,,,,,,0
5067,1,5052,Aspergillus parasiticus,"",eukaryota,false,17012.32651935217,100,,,,,,,,,,,,,100,1.7012326519352168,50,,,91.6888,41.881,10^-15.632,,,,,,0
656916,1,5052,Aspergillus arachidicola,"",eukaryota,false,10547.642441998343,100,,,,,,,,,,,,,100,1.0547642441998344,31,,,96.3793,41.5517,10^-17.8626,,,,,,0
656917,1,5052,Aspergillus minisclerotigenes,"",eukaryota,false,8506.163259676085,100,,,,,,,,,,,,,100,0.8506163259676084,25,,,95.4579,36.7895,10^-14.3585,,,,,,0
986946,1,5052,Aspergillus novoparasiticus,"",eukaryota,false,7825.6701989019975,100,,,,,,,,,,,,,100,0.7825670198901997,23,,,88.5556,38.1667,10^-13.8795,,,,,,0
41058,1,5052,Aspergillus sojae,"",eukaryota,false,6804.930607740866,100,100,0.6804930607740867,20,,,93.9646,117.947,10^-56.7794,,,,,,,,,,,,,,,,,,0
1034304,1,5052,Aspergillus transmontanensis,"",eukaryota,false,6124.43754696678,100,,,,,,,,,,,,,100,0.612443754696678,18,,,91.1763,43.5385,10^-19.0102,,,,,,0
1506151,1,5052,Aspergillus pseudonomius,"",eukaryota,false,5784.191016579737,100,,,,,,,,,,,,,100,0.5784191016579737,17,,,91.4059,35.8824,10^-12.7105,,,,,,0
1340029,1,5052,Aspergillus eucalypticola,"",eukaryota,false,5443.944486192693,100,,,,,,,,,,,,,100,0.5443944486192693,16,1,16,95.604,91.0,10^-57.0146,,,,,,0
