tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
308865,2,308865,Elizabethkingia,"",bacteria,false,1371577266.3193567,99,99,134428.9439615979,971308,786,936879,99.8132,1368.15,10^-208.916,0.12176,0.298251,,,99,4623.5259371127395,33407,733,15281,99.1491,74.5002,10^-44.3339,0.18264,0.447376,,,"[1117645, 172045, 238, 1756149, 1756150, 1867263, 2681556, 2795116, 2583851, 432638, 2796140, 2135666, 2575699, 1673119, 929209]",2
1117645,1,308865,Elizabethkingia anophelis,"",bacteria,false,1371577266.3193567,100,100,134299.67844163912,970374,772,936602,99.8161,1369.66,10^-209.056,,,,,100,4243.479772437325,30661,682,13976,99.2564,73.9485,10^-44.0654,,,,,,1
172045,1,308865,Elizabethkingia miricola,"",bacteria,false,1990841.2472710996,100,100,23.1127856885631,167,3,32,95.3739,191.612,10^-87.1702,,,,,100,177.98228979336616,1286,22,672,97.9908,93.2239,10^-56.1305,,,,,,0
238,1,308865,Elizabethkingia meningoseptica,"",bacteria,false,1357128.9380657617,100,100,47.88637034875948,346,2,30,98.3841,134.549,10^-71.0606,,,,,99,90.09834421110527,651,9,280,97.505,68.8203,10^-38.5702,0.18264,0.447376,,,,1
1756149,1,308865,Elizabethkingia bruuniana,"",bacteria,false,753587.5333785993,100,100,46.08717146282343,333,7,175,98.0829,239.854,10^-141.426,,,,,100,30.032781403701755,217,7,148,98.6779,81.3294,10^-48.8366,,,,,,0
1756150,1,308865,Elizabethkingia ursingii,"",bacteria,false,400086.47226645635,100,100,7.058395629441426,51,1,14,94.7552,182.0,10^-86.1245,,,,,100,33.35437934696831,241,4,56,98.2955,55.2793,10^-28.2137,,,,,,0
1867263,1,308865,Elizabethkingia occulta,"",bacteria,false,204153.71358802053,100,,,,,,,,,,,,,100,20.621587231113185,149,6,69,99.3429,71.6182,10^-41.5635,,,,,,0
2681556,1,308865,Elizabethkingia argenteiflava,"",bacteria,false,101391.77721821154,100,,,,,,,,,,,,,100,10.241593658405206,74,1,34,96.4615,75.5625,10^-44.4651,,,,,,0
2795116,1,308865,Elizabethkingia sp. ASV34,"",bacteria,false,80839.38994424973,100,,,,,,,,,,,,,100,8.16559494386361,59,2,46,99.671,108.194,10^-73.2227,,,,,,0
2583851,1,308865,Elizabethkingia sp. JS20170427COW,"",bacteria,false,61657.926256233106,100,0.05579164630721465,0.13839991430277307,1,,,92.727,55.0,10^-19.59,0.12176,0.298251,,,100,6.227996143624788,45,,,90.4364,47.5455,10^-17.8029,,,,,,0
