tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
10358,2,10358,Cytomegalovirus,"",viruses,false,8493983029.197081,100,99,442883.21167883213,2427,,,94.3186,298.721,10^-168.286,0.304401,0.745627,,,100,416788.32116788323,2284,,,86.2478,86.5845,10^-40.3482,,,,,"[10359, 47929, 188763]",1
10359,1,10358,Human betaherpesvirus 5,"",viruses,false,8493983029.197081,100,99,442883.21167883213,2427,,,94.3186,298.721,10^-168.286,0.304401,0.745627,,,100,415328.4671532847,2276,,,86.2855,86.6595,10^-40.4062,,,,,,1
47929,1,10358,Macacine betaherpesvirus 3,Rhesus cytomegalovirus,viruses,false,12773722.627737228,100,,,,,,,,,,,,,100,1277.3722627737227,7,,,75.1,60.5714,10^-20.5445,,,,,,0
188763,1,10358,Panine betaherpesvirus 2,Chimpanzee cytomegalovirus,viruses,false,1824817.518248175,100,,,,,,,,,,,,,100,182.4817518248175,1,,,78.6,98.0,10^-46.983,,,,,,0
583,2,583,Proteus,"",bacteria,false,3530607.417005964,97.7158012383469,-100,0.0,0,,,0,0,10^0,1.70464,4.17551,,,97.7158012383469,364.963503649635,2,,,94.05,50.0,10^-27.5924,1.54085,3.71918,,,[584],1
584,1,583,Proteus mirabilis,"",bacteria,false,3530607.417005964,99,-100,0.0,0,,,0,0,10^0,1.09584,2.68426,,,99,364.963503649635,2,,,94.05,50.0,10^-27.5924,1.35821,3.27184,,,,1
1827,2,1827,Rhodococcus,"",bacteria,false,294729.7306532274,5.43811085515046,-100,0.0,0,,,0,0,10^0,41.4914,101.539,,,5.43811085515046,547.4452554744526,3,,,80.6,31.0,10^-5.49812,57.5389,90.0876,,,[334542],0
334542,1,1827,Rhodococcus qingshengii,"",bacteria,false,294729.7306532274,99,-100,0.0,0,,,0,0,10^0,4.74865,11.6318,,,99,547.4452554744526,3,,,80.6,31.0,10^-5.49812,0.974082,2.38601,,,,0
-200,2,-200,all taxa with neither family nor genus classification,,,false,224.1689042394069,0.27431817964710636,-100,0.0,0,,,0,0,10^0,7955.8,19466.6,,,0.27431817964710636,1642.3357664233577,9,,,88.3444,62.1111,10^-29.9409,1132.99,1856.77,,,[-100],0
-100,1,-200,all taxa with neither family nor genus classification,,,false,224.1689042394069,0.49757531637663743,-100,0.0,0,,,0,0,10^0,0.576854,0.90976,,,0.49757531637663743,1642.3357664233577,9,,,88.3444,62.1111,10^-29.9409,920.966,1449.77,,,,0
